positive,objective,"While you can use this camera out of the box, you'll need to read the manual if you intend to take advantage of many of the camera's advanced features"
negative,subjective,"In addition, there is a multiple shot feature with the HX50V that is a bit difficult to use"
positive,objective,The programming dial is very easy to turn inadvertently while using the camera which will change the mode of the camera without the user realizing they've done so
positive,objective,Most of the time she kept the flash off and got stunning pictures of the interiors of things that would have been impossible with a less versatile camera
positive,subjective,I was particularly impressed with its performance in low light
negative,objective,"4 megapixels is a bit of overkill, but it gives you an idea of just how good the pictures are that this camera takes"
positive,subjective,This is much more than just a simple point-and-shoot camera
negative,subjective,"On the high zoom, it's a bit tricky to find the subjectiveect and get the camera to focus correctly"
positive,subjective,"I informally compared shots between the RX100 and HX50 and didn't see a great deal of difference, except in low light situations where the RX100 was clearly better"
positive,subjective,This camera is great - amazing to fit a 30x optical zoom is such  small camera
positive,subjective,Very important to use with Sony FDA-EV1M electronic view finder
positive,subjective,"Once adjusted and set, the sound is amazing"
positive,subjective,Overall build quality is good
negative,objective,"Cons: if you are the type fidget with your headphones, then you will experience ""creeks"" from the plastic construction"
positive,subjective,"The sound is balance, but the bass is still strong and enjoyable, not overpowering like some sets"
negative,subjective,Again great sound but the fit was not quite right for me
positive ,objective,"I tried Bose, they sounded great but was looking to spend less than $150"
negative,subjective,The cups only swing out so far and this causes an unnecessarily tight fit that can be uncomfortable after some time on your head
negative,objective,I wish the earphones would be able to swing out a few more degrees to release some tension
negative,objective,"The rubber on top of the headband is somewhat thick and feels nice, but I wish it had more cushion as it sometimes feels like its digging into my head"
positive,subjective,"Compared to my previous V300's, these are somewhat heavier but I attribute that to the better construction"
positive,subjective,Comfort is important
positive,objective,"Sony has been in the audio market FOR AGES, it only makes sense that their equipment will sound AT LEAST as good as or better than whoever in Japan decided to make Beats a year ago"
positive ,objective,I have turned up the volume to 65% and heard no distortion
positive ,objective,"I don't have a Beats or any other $300 headphone to compare side by side with these, but from what I've heard when listening to the demos in store, these are easily in the same category"
positive,subjective,"With that said, I am quite happy with the sound of these headphones"
positive,subjective,The flat cord is a nice touch and I like that theres not a wire coming from each ear piece
positive,subjective,"They have a nice design look, without being too flashy like all the Beats wanna-bes"
positive,subjective,"DESIGN: Upon receiving them, I was pleased with the build quality and happy to see the whole head band was metal"
negative,objective,"They were good, but the all plastic construction was showing its weakness"
positive,objective,For the price I wouldn't hesitate to recommend them to anyone
positive,objective,Could use some sort of carrying case
positive,subjective,Looks cool and professional
negative,subjective,Even with gradual discomfort I prefer over any compared earbud
positive,subjective,A carrying case would have also been nice
positive ,subjective,The Bose AE2 were the most comfortable pair of headphones I've felt
positive,subjective,"Bass is great, not as great as 50mm drivers but certainly worth the price"
positive,objective,It will make music on ipods and cell phones sound better where other headphones can show you more mistakes if your using low quality mp3 files
negative,subjective,They can be a little bass heavy but you can EQ that to your liking
positive ,objective,Traded them for a set of these Sony headphones and was amazed at the quality of both the highs and low bass reproduction
negative,subjective,"The bass on them just felt very flat, cheap even"
positive,subjective,Great sound
negative,subjective,can bother if you use the headphones for a long long time
positive,subjective,I have the beats solo hd and sony sound much better
negative,subjective,It would have been better if it had some noise cancelling technology in it
positive,subjective,Great value for the price
negative,objective,"The band is not quite as comfortable as the V500's (and nowhere near as comfy as the V700's), but I got used to it"
positive,subjective,"Other than that, great stereo sound and overall comfortable feel"
negative,subjective,My only real complaint is that the cord is too short
positive,subjective,Great quality and great sound
positive,subjective,They sound great and look cool
positive,subjective,"Great set for sitting down, or on the computer"
negative,subjective,These aren't very good jogging headphones because you can hear the plastic creaking while moving
positive,objective,"As other people have been saying, the build quality is average"
positive,subjective,Good headphones for the price
negative,subjective,it makes hard to listen music with them more than an hour
negative,objective,a few songs later it hurts my ears because of the pressure
positive,subjective,i highly recommend it for the sound quality ecpecially for that price range
positive,subjective,i am not a professional listener but it has great sound
negative,subjective,"Just one little problem, they're a little heavy"
positive,subjective,Headphones are really good and great sound
positive,objective,Update- I did end up stretching the headphones a little bit and they are much more comfortable now
negative,subjective,But if you can handle the slight ear discomfort this headphones are superb
positive,objective,I watched a movie with it on and I had adjust occasionally adjust them around my right ear during the movie due to ear soreness
positive,subjective,Sound quality is incredible especially with my Hp beats audio laptop
positive,subjective,"Overall, Great product, nice alternative to the Beats for great price"
positive,subjective,I feel that for the price it is a better value than the Bose that I was considering
positive ,objective,"Overall happy with the sound quality, look, feel, and comfort"
positive,subjective,Would recommend to anyone looking for home/office use
positive,subjective,"I wish they did that better but overall, the sound quality is great and exactly what your looking for in a headphone"
negative,subjective,The only downside to these headphones is the lack of noise cancelation
positive,objective,"I got these headphones for about $50 and for the price, they're really good"
positive,subjective,I agree that they are comparable with Beats Audio
negative,objective,"My only complaint is that these are not ""DJ"" headphones"
positive,subjective,"I prefer good audio quality with concessions in the ergonomics department if it means a decent sound, and the V55's fit the bill with limited money"
positive ,objective,"Reflex volume increases maintain the balance well, without being piercing to the ear drums"
positive,subjective,"Having said that, the V55's accomplish low, mids, and highs pleasantly well"
positive,objective,"The V55's accomplish *enough* separation to be enjoyable, and since these V55's will soon be tattered with out-on-the-go duty, the sound stage is decent enough for regular heavy use"
positive,subjective,"This is a great headset, the clarity and the bass is great, I would deffinately recommend it"
positive,subjective,The sound is great and very clear especially after some use
positive,subjective,I got them at a pretty good price point
negative,objective,) I also definitely wish they came with a protective case or pouch of some sort
negative,subjective,"These are not the best in this area, they definitely leak a bit and they're not the best and canceling out noise"
positive ,subjective,That being said these headphones are great and I love the aesthetics of them
positive,subjective,They sound a lot better than the beats solo which cost $199
positive,subjective,These are great sounding headphone that will not break the bank
positive ,subjective,They have good sound that isn't washed out with Bass and the no tangle cord it heavenly
positive,subjective,The sound is awesome on these
negative,subjective,It can sound a little muffled since treble is not quite accentuated
negative,subjective,The only gripe I have is the creaking sound they make when you move them
positive,subjective,These headphones are a great value and sound awesome
positive,objective,"I bought these for my teenage son, he gave the 4 star rating and had this to say about the headphones: &#34;Sturdy head phones with excellent sound quality&#34;"
negative,objective,"I can hear all the sounds in the orchestra, such as white noise (shifting of performers or the small breath of someone playing the clarinet)"
positive,subjective,"Classical comes to life as well, as it sounds warm to me"
positive,subjective,"For dance, the bass comes out and everything it pretty clear sounding"
negative,subjective,"With rock, however, the sounds kind of becomes more muddy to me and it doesn't do the songs much justice"
positive,subjective,"But while listening to music, the cups do a decent job of passive noise canceling"
negative,subjective,So definitely not good for long flights or all-day wear
negative,subjective,"The pads aren't that soft despite the pictures, and the band tends to squeeze the cups to your ear"
negative,objective,"Like some others said, these headphones aren't very comfortable, as they sit on your ear instead of around it"
negative,subjective,Another complaint is the comfort
positive,subjective,"I liked how it didn't tangle, and how it only connected to one ear cup"
negative,objective,"It would've been very convenient, because after a year and a half of use, my chord has gone dead, so while the components in ear cups still work fine, I can't listen to them anymore because something in the chord is loose from wear and tear"
negative,objective,I also don't like how the chord isn't detachable like the Sony MDR10Rs and other models
positive ,subjective,The style of these headphones are awesome too
positive,objective,"Granted, those were $30"
positive ,objective,"The build is very stable and solid, even though it's made of plastic"
positive,subjective,They have a clear sound to them with just enough bass for me to be satisfied whenever I listen to electronic or dance music
positive ,subjective,I'm no audiophile and these are the only good headphones I've owned so far
positive,subjective,The quality and sound are great
positive,subjective,Looks great too
positive,subjective,Great sound for price
positive,objective,Shipped on time
negative,subjective,A little too small
positive,subjective,The sound is great
positive,subjective,These headphones are great for the price
negative,subjective,I thought theses were good headphones but they are very uncomfortable $55 worth the price for sound quality
negative,objective,"That was one of our deciding factors for purchasing these headphones, so we were disappointed when we received these without the volume control dial"
positive,subjective,These headphones have great audio sound for the price
positive ,subjective,"They feel nice and look cool, although I wish they also came in all black"
positive ,objective,"For just $60, they're comfortable, portable, adjustable, practical and POWERFUL (at full volume, people around you and in other rooms will get second hand vibes): they pump out both good, WELL-BODIED BASS and clear, LOUD TREBLE, while the cable is flat, tangle-free and of the right length for portable players or computers"
negative,objective,The cited is to short if you are going to use them to actually DJ with
positive ,subjective,Too summarize this I definitely recommend these especially for the sound you get at this price; but if you have an extra $60 too dish out I would recommend the Audio-Technica ATH-M50 headphones
positive,subjective,The bass is nice and clean and these headphones produce a rich sound
positive,subjective,These headphones definitely rival that of the beats brand in terms of sound
negative,subjective,"If you wear glasses you might want to give yourself some time to adjust to the pressure being put on your ears because it can cause some pain, but it goes away after a few days of use"
negative,objective,My only problem with these is that my ears tend to get hot after more than 30 minutes and the pads start to hurt my ears after more than an hour
positive,objective,"At the same time, pop/ hip hop/ r&b; sound great with these too"
positive,subjective,I think these work the best with music that isn't heavily produced because you can hear so much and the quality of the music isn't muddied by the base or changed too drastically
positive,subjective,The highs are pretty good and the base is ample for anyone who wants a mostly even listening experience
positive ,subjective,For this price these are some really awesome headphones
positive,subjective,They look good and are very portable
positive,subjective,"For the price,  I would say these sound as good as the beats solo"
positive ,subjective,They are a great product and cheap alternative to Beats
positive,subjective,They are lighter
positive,objective,Beats -  you don&#34;t need batteries
positive,objective,Ive used these in an office and I cant hear a thing around me
positive,subjective,They really block out sound
positive,subjective,Even in noisy areas these sound ok
positive,subjective,"First things first, they sound great for normal use in quite areas"
negative,subjective,"Other reviewers have noted that they're not great to wear when you work out, but seriously- get earbuds for that"
positive,objective,"I've tested the $100+ headphones like Beats by Dre and Bose, and honestly the sound they produce is barely better- if at all- than what you get with this Sony set"
positive,objective,"Most Sony headphones that I tried, even $150 - $300 pairs, didn't have near the clarity this pair had"
negative,objective,Like the sound but ear lobes get uncomfortable very quick
negative,subjective,"These are super comfortable, the only reason I'm giving them 4 instead of 5 stars is I think they're a little unnecessarily clunky, and the material on the earpieces is a tiny bit thin"
positive,objective,The cord is a flat rubber cord so that it doesn't get tangled
positive,subjective,Never thought the sound gonna be so good like this
negative,objective,"They are not noise cancelling, and even over the ear I had to turn down the TV while I was listening, so you probably cannot tune out the wife or husband or rug rats (I am sure they are lovely children) without excessive volume"
positive,subjective,Acoustic bass sounds natural and real
positive ,objective,"So, in a nutshell, great dynamic range, great resolution at high frequencies, good stereo imaging, but not perfect, very good efficiency at 105db, which means they get pretty loud with any device, and bass response is actually very good"
positive,objective,"Then knowing I will also listen to older recordings, not mixed for headphones, I loaded up &#34;Skating away on the thin ice of a new day&#34; by Jethro Tull (2002 remastered version) and felt it sounded fantastic"
positive ,objective,"On the classical side, Sarah Chang's recording of Ralph Vaughn William's &#34;The Lark Ascending&#34; was almost a religious experience for me, the headphones reproduced all of the high frequency violin solo parts with extreme clarity with virtually no harshness and I was able to hear the tension of the bow on the strings and even some parts where the triangle plays alongside a high note trill that I never noticed before until I listened to it with these headphones"
positive ,objective,"Plus, they look great; even being white they haven't gotten dirty yet, and I take these everywhere"
positive ,objective,The sound is wonderful for a real decent price
negative,objective,"Also, it is really easy for other people to hear your music if you have it at high-ish volumes"
negative,objective,After a long time of listening to music I'll take these off and my ears will be really sore
positive,subjective,great sound quality and comfort packaging was nice
positive,subjective,Very good sound quality
positive,subjective,"Great sound, they just don't keep the sound in the headphones as others around you will hear what your listening too"
negative,objective,"Like a lot of DJ headphones, the sound skews towards the low end and details are muddled in the higher frequencies"
positive,objective,"With a short cord and foldable ear cups, they make great portable cans that can be thrown in a backpack"
positive,subjective,The MDR-V55s are well designed and durable
positive,subjective,I would recommend it to anyone who needs a good camera for a good price
positive,objective,It can take pictures even in the darkest place
positive,subjective,It functions very well
negative,objective,It goes out in a couple or few years and then you send it in to get it &#34;repaired&#34; not knowing what happened
positive,subjective,The various levels of megapixel quality is great
negative,subjective,Hope the zoom is good
positive,subjective,Shipping could have been much more faster
positive,subjective,Awesome product with all features
positive ,objective,"It's light, aesthetic and I would definitely recommend it - it's not difficult to carry around and obviously surpasses the photo quality of an iPhone or any other smartphone"
positive,subjective,"Otherwise, this camera is great for its price"
positive,subjective,The shutter speed is not too quick but it gets the job done
positive,subjective,"The pictures taken with flash are better than the regular pictures, which may come out a bit grainy"
positive,subjective,It's a good camera with a great battery life
negative,subjective,"good camera, however it comes without a memory card, you have to purchase that separately"
negative,objective,"To hear the sound, you plug it into a computer and play the movie"
negative,objective,"In fact, you won't hear anything at all, regardless of what level you set the volume (the highest level is 4 in Settings)"
negative,objective,"Also, there is no volume adjustment while playing back a movie on the camera"
negative,objective,This shouldn't be a problem if you don't send pictures to people in other countries where the date format is Day/Month/Year
negative,objective,", AUG for August) but not on the actual picture's date stamp"
negative,objective,"And even when you set the date to 'English' month, it displays the English month only on the screen (i"
negative,objective,A coupla things different from my old camera: the battery remaining time does not show the number of minutes left in each mode
positive,subjective,Setting everything on auto including flash is the best option
positive,subjective,This one is much smarter looking and has a much larger screen and bigger memory capacity for such a small camera
positive,subjective,Easily fits in your shirt pocket
positive,subjective,Small and compact easy to use
positive,subjective,nice camera like the panoramic picture ability
positive,subjective,a very good high resolution camera
positive,subjective,meets my need for a point and shoot camera
positive,subjective,"does not do as well in low light as some others I have owned, but for the price I am well satisfied"
positive,objective,"I have taken only a few pictures, and they are sharp and could easily be enlarged"
positive,subjective,Awesome point &amp; shoot for a beginner camera
positive,subjective,I was pleasantly surprised with the photo &amp; video quality
positive,subjective,Nice small camera for my daughter who loves it
positive,subjective,Take good pictures
positive,subjective,"Replaced loss camera, this one is good for the price"
negative,objective,camera works great am having  problems with download of manual
positive,subjective,"It's a camera that has cool specifications and for the price you pay, you are going to receive a bunch of characteristics that make the purchase a good deal"
positive,subjective,"For the price is a good producy, very convenient for traveling and home"
positive,subjective,Other than that it works well as a simple camera where I can select a portion of the image to display
negative,objective,To display them I have to go to a windows 7 system and reduce the pixel count and then move them to my system
negative,subjective,It seems the files are somewhat too large to display in my system
positive,subjective,Works easy and well
positive,subjective,Camera looks as it looks in photo
negative,subjective,At times it processes a little slower than I would like in low light
positive,subjective,It works well
positive ,subjective,Does what you need a camera in that price range to do and more
positive,subjective,A Great Camera for the price
positive,subjective,It's really good for the price
positive,subjective,have been satisfied with the pictures I've taken
positive,subjective,like the rechargeable battery
positive,subjective,like the size of the camera - fits in my pocket or purse easily
positive,subjective,I like it very much it is simple and easy to use
positive,subjective,"He's taken close ups, portrait and landscape in bright and low light and it seems to auto adjust pretty well"
positive,subjective,Battery life seems to be pretty good after a couple days' use
negative,subjective,"I would just warn that it does have a little lag in taking photos, however, if you can live with that minor inconvenience then you should love this"
positive,subjective,It is a wonderful camera that takes excellent pictures
positive,subjective,It has great quality and it is so easy to use
positive,subjective,"very compact, seems to take decent pictures"
positive,subjective,takes great pictures and a lot of effect options such as b/w etc
positive,subjective,"great little camera, small enough to fit in gf purse easy to use, wish it was touch screen"
positive,subjective,"If you want a portable camera that won't let you down, this is the only game in town right now"
positive ,objective,Sony's improvements have been pretty awesome and I can't wait to see what they do when they have mastered their lens element fusing technique used in the rx100 iii
positive,subjective,"So all said, this camera is awesome (don't sweat the small stuff)"
positive,subjective,"Despite my feelings about the AWB and power button, this is the absolute best pocketable camera on the market by a landslide"
positive,subjective,No doubt this camera can do great things and has very versatile raw files but I have no desire to edit these files and it is meant to be a quick fix when I want a picture
negative,objective,"Also, that simple menu is only available under the auto modes and does not activate under the A,S or M modes"
negative,objective,The downside is that it resets everytime you turn the camer off
positive,objective,If you click down on the rear dial it brings up a simple settings menu
positive,objective,UPDATE: So if you don't mind shooting in the Auto modes then there is a pretty good solution
positive,subjective,If you prefer cool tones in your images this is a no brainer
positive,subjective,Definitely the best pocket camera out there
negative,objective,I have to be very careful when holding the camera as you barely have to press the button to activate the power
negative,subjective,When this happens you are greeted with the unpleasant sound of the motor griding to push the lens out through your pocket
negative,subjective,This is a scary thing to do as the lens shoots out as soon as the power goes on
negative,objective,The only other con to this camera is the On/Off button
negative,objective,I know I can set multiple manual white balances with this camera but my purpose in getting this was to have a small camera for everyday use that I can shoot JPEG's with in aperture priority and have no editing to do in post
negative,objective,Maybe the average consumer won't notice but I look at images all the time when I edit for weddings and these colors are off
negative,objective,This comes across as a slightly blue and green tint in photos
positive,subjective,This is impressive for a camera with a sensor this small
positive,subjective,The low light results have been reasonably good up to about 1600 iso and I allow it to go up to 3200 iso sometimes if I really need a shot
positive,subjective,"The image quality, in terms of focus and clarity, is excellent"
positive,subjective,The viewfinder is very neat but to be honest I haven't found a situation where I've wanted to use it yet (that doesn't mean that I won't but I haven't as of yet)
positive,objective,We've taken more pics together since getting this camera than in the past year simply because it is easy to do
positive,objective,The fact I can flip it around 180 degress to take a picture with my wife and then rotate it to 45 degrees down to shoot over my head is so useful I can't recommend it enough
positive,subjective,"My favorite feature, that incredible rotating LCD"
positive,subjective,It seems very solid (except the popout flash which feels like I'm going to break it every time I push it back in) for being so small but at the same time there is so much packed into a tiny space I'm constantly worried I'm going to break something
positive,subjective,It is a tiny camera even if the previous generations are small as well
positive,subjective,When it arrived the first thing I noticed was how compact it really is
positive,objective,"Size, large aperture, 24-70mm equivalent, image stabalized AND has a revolutionary built in EVF"
negative,objective,"Not becuase I didn't like it, because I did, but because it was simply too big to fit in my pocket and its weird in camera rendering to skin tones when the iso increased"
negative,objective,"- I wish the NFC/Wifi connect was faster, it&#8217;s not slow but one would hope could be made faster"
negative,objective,But since you can't select which picture effects are enabled you have to scroll through all the options every time
negative,objective,This is especially missed when zooming in/out during playback
negative,objective,"I mean at this point almost everything is touch screen, this just seems like a strange oversight in such an amazing camera"
negative,objective,"- Closing the view finder shuts down the camera, which doesn't make sense"
negative,objective,"There are a few minor CONS, some which already existed in the previous models and some which hopefully can be fixed via a BIOS update (one can always hope"
positive,subjective,8 max aperture is outstanding (a very nice upgrade from the last two RX100 models)
positive,subjective,This is simply the best pocket camera there is right now
positive,subjective,I don't regret buying this camera because this is the best pocket camera right now
negative,objective,This is why I took half a star because I couldn't really just point and shoot
negative,subjective,I prefer to use the PASM modes because the superior and intelligent auto modes wasn't working for me
negative,objective,Don't expect to zoom in on a far away subjectiveect
positive,subjective,The portraits and city landscape pictures I took came out great
positive,objective,"Bottom line, great and expensive camera, you gotta treat it gently"
negative,objective,The back screen does not click back into place when you're done tilting it
positive,subjective,"The viewfinder is a great touch but here again, even though it is well built, it appears quite delicate and unlikely to tolerate rough handling"
positive,subjective,Amazing how every single camera manufacturer competes to build the thinnest door possible
negative,objective,the battery door is somewhat flimsy and will not tolerate too much rough handling
positive ,objective,"I have owned this camera for a week or so, and find that the pictures I have taken come out in sharp focus, with excellent metering"
positive ,subjective,"So if you have a use case that is similar to mine, I'd recommend the camera"
negative,subjective,I don't fault Sony that Apple doesn't support NFC but the interface on Sony's iOS app is pretty weak
positive,objective,"Finally, the built in WiFi transfer is serviceable for iOS devices"
positive,subjective,"""  This is a very nice feature"
positive,objective,"But if that is not enough, it will engage the ND filter to enable you to ""open up the lens"
positive,objective,"Second, there is a built in ND (neutral density) filter that is automatically ""turned on"" if, like me, you are seeking to shoot with the lens ""wide open"" in sun light"
negative,subjective,"but I should point out that the sound of zoom ""motor"" is audible in the recording"
positive,objective,A couple of other features I enjoy: you can shoot video in black and white
positive,subjective,The zoom range is nice: 24-70mm
positive,subjective,But it is VERY good for the size and price
positive,subjective,Is the sensor really as good as Leica's
positive,objective,There are two other monochrome settings to use as well but I am having lots of fun with the high contrast setting
positive,objective,"And for the black and white film purists out there, fasten your seat belt: the high contrast monochrome setting on the Sony will knock your socks off"
positive,subjective,"but I'm not a pixel peeper so if the jpeg output of my digital camera is decent, I'm happy"
positive,subjective,"So while the low light capture capability is nice, the shallow depth of field"
positive,objective,"it fits perfectly in the palm of my hand, has a moderate zoom, does very well in low light, and has an acceptable though not outstanding shallow depth of field capability"
negative,objective,"And fitting a zoom on it, makes it even larger"
negative,objective,"""  But the iPhone lacks the ability to provide any real shallow depth of field, which I enjoy for portraits and to give images that ""3D"" appearance"
positive,subjective,"Summary of my thoughts: a good ""palm sized"" camera that outperforms a smartphone but is still some distance from an interchangeable lens camera"
negative,subjective,The only thing I wish it had is a  larger zoom capability
positive,subjective,The viewfinder is very sharp
positive,subjective,Slips easily into my pocket
positive,subjective,Love the size (that's why I bought it)
positive,subjective,Operational controls are mostly intuitive
positive,subjective,Image quality is very good
positive,subjective,It's a great backup/B Camera that I would consider a professional instrument
negative,subjective,Don't let this cameras small size fool you
negative,objective,iii)No GPS functions
negative,subjective,ii) It would be nice if it was touchscreen
negative,objective,"While this isn't a huge disadvantage for everyday shooting, it is when you consider you can't remove the lens on this camera"
negative,objective,"2) Lens aperture has been improved, but you lose some telephoto range"
negative,objective,Sony should integrate the flash into the body (Like the panasonic LF1) and return the Hot Shoe
negative,subjective,I was unable to attach a microphone or light units easily because of this
negative,subjective,This is a big disadvantage when using the camera for video
negative,objective,1) Hot Shoe detachment has been removed
positive,objective,-Screen can go 180 for self-portraits or to monitor when using video
positive,objective,Slides back into Camera when not in use
positive,subjective,"Small enough to put in your pocket, yet much better results than cameras in this size class"
positive,subjective,This is a great 1&#34; sensor camera
negative,subjective,Plus I am a little peeved that someone in the camera forum says that if you call sony and ask about the camera and express doubt they will offer you a 125$ accessory bonus if you buy the camera then
negative,objective,(By the way if you are thinking I should have bought a case I did but ADORAMA cameras did not send it to me and still hasn't 10 days later
negative,objective,However after one day of being in my purse (without keys) it is all scratched up
negative,subjective,This is a great camera so far but the pop up flash seems so fragile
negative,objective,Dual microphones on the top of the camera are easy to cover by mistake when filming
negative,objective,"Occasional delays on startup, where I am locked out of camera"
positive ,objective,Unintuitive menu system
negative,objective,No 4K video (Even though the hardware is capable)
positive,subjective,Articulated screen is really handy for awkward shots
positive,subjective,"Beautifully smooth, compression artifact free video"
positive,subjective,Highly portable (though not comfortably pocketable in my opinion)
positive,subjective,Great image quality
negative,subjective,"On the other hand, my DSLR is a terrible video camera in almost all real-life filming conditions"
positive,subjective,"I love shooting stills with my DSLR, I love the large viewfinder and I love my 85mm portrait lens"
negative,objective,"In these modes the display is littered with information, very little of which makes much sense"
negative,subjective,I have googled the intelligent auto and intelligent auto plus modes half a dozen times and still don't know what they do
negative,objective,"I keep finding I want to touch the screen on this camera, and the fact I can't bothers me"
negative,subjective,"If your subject is sharply focused and the light is good, the video is to die for"
positive,subjective,"All my criticisms aside, I am keeping the camera because the video quality is so much better than my iPhone and shooting is so much easier than it is with my DSLR"
positive,subjective,Before leaving the topic of video I would like to stress that this camera shoots amazing video
negative,subjective,"Incidentally, exporting the video to my Mac is not the easiest process"
positive,subjective,The headroom 4K gives you for cropping/correcting on a 1080p timeline is also wonderful
positive ,objective,I have used their 4K camcorder and the video is spectacular
negative,objective,I saw the high-frame-rate version of The Hobbit and was slightly sickened by it
positive,objective,"With this codec I can shoot extremely complicated visual scenes, a forest in bright daylight for example, pan the camera and see no compression artifacts at all"
positive,subjective,I have always wanted  a discretely sized excellent quality video camera and the specs in this seemed to fit the bill
negative,objective,"Since the viewfinder is one of the main reasons to by the Mark III instead of the Mark II, let the buyer beware"
negative,subjective,"If you are over 50 and have trouble focusing on nearby objects, you may find the viewfinder unusable"
negative,objective,I find myself having to remove my glasses and use the viewfinder with my naked eye
negative,objective,"The second problem is more serious, but applies only if you wear eyeglasses: the pop-up viewfinder is just not usable with eyeglasses"
negative,objective,"First, the camera contains a computer so powerful that the user-interface experience is a nightmare"
negative,objective,Instead one has to manually force the flash to pop up using a very hard to find button
positive ,objective,"Second, having a wider angle really does help getting more into the picture especially when you are close to the subjectiveect"
positive,subjective,The tiltable screen is a very nice touch
negative,objective,On the mkI the skin tones were gorgeous on the soft skin mode on low
negative,objective,- The soft skin mode on the mkIII doesn't work
negative,subjective,"The camera has a lot of nice new features, but in the end, I prefered the images of my original RX100, specially for day time and portrait pictures"
positive,subjective,"If you want a pocketable camera for photos that you can take occasional videos, the RX 100iii does a good job"
negative,subjective,"If you want a good video DSLR, look at the Panasonic GH4"
negative,objective,The microphone is not great
negative,objective,"It chooses really bizarre frame rates, really inappropriate for video filming"
negative,subjective,I hate the video mode on the dial
negative,objective,"In video mode, the camera will crop heavily unless you turn Active Steady Shot off"
positive,subjective,"On the video end, the XAVC-S is a great codec (but maybe overkill for the quality the camera can deliver)"
negative,objective,"While it'll never get the look of a full-frame or APS-C size sensor, the F1"
negative,objective,One of the problems with a smaller camera is that you can't get shallow depth of field
positive,subjective,I think it does a pretty good job for photos
negative,objective,The only problem I've had so far is with the panorama mode
positive,objective,That will give me a higher end underwater camera than the AW120 and access to greater zoom and perhaps some of my Nikkor lenses via the adapter
negative,objective,8 lens has few peers in the market as far as I can tell
positive,objective,"The display can be easily positioned for selfies, overhead and ground level shots"
positive,objective,It slips in the pocket of my cargo pants very easily
negative,objective,I also wanted great low light capability for times when a flash isn't allowed or is inconvenient
positive,subjective,good quality picture
positive,subjective,Nice &amp; easy compact camera with a great bokeh
negative,subjective,"It wasn't a good fit in a jacket pocket, for the same reason"
negative,objective,It is too large and too heavy for that purpose
negative,subjective,"I liked it a lot, but it is NOT a pocket camera"
negative,subjective,What makes it so expensive
positive,subjective,This camera has the quality of a 600$ camera
positive,subjective,Best compact camera available today
positive,objective,In some instances its photos look almost as good as my old Nikon D300
positive,subjective,Great image quality (both photos and video) for a compact point-and-shoot camera
positive,subjective,Auto focus indoors in low light could be better
negative,subjective,I'd give it 5 stars if it didn't shut down when I close the viewfinder
negative,subjective,But its a bigger camera so that's the tradeoff
positive,subjective,Downsized from an OMD EM-5 which had superior results
positive,subjective,Great pocketable camera - superior to others I've tried
negative,subjective,I just wish there was more quality control for such an expensive camera
negative,objective,"The third camera didn't have the issue with the lens, but like the second the EVF wasn't as springy and needed a little help to get all the way up to where you could slide out the eye piece"
negative,objective,I returned this camera too because of the lens issue again
negative,objective,"Its EVF didn't lock into place when you popped it up, instead you had to pull it the rest of the way up before you could slide it forward"
negative,objective,The second one also had this same defect on the same spot of the lens (bottom left as you face the front of the camera)
negative,objective,"However, it had some manufacturing defect on the lens that looked like the glass was scratched on some interior lens element"
positive,objective,The first one had a solid EVF that would pop up smoothly and lock into place
positive ,objective,"I'm only going to talk about the quality issues in my review, but the camera does take amazing pictures and is convenient because of its small size"
negative,objective,"One suggestion, buy extra batteries for back up"
negative,subjective,I would like to see +- 2 stops in 1 stop increments
negative,subjective,I wish the auto bracketing function enabled a wider range of f/stop bracketing for HDR post processing
positive,subjective,Great size for backpacking
positive,subjective,Incredible quality for the size
positive,subjective,this is a great camera and it is so hard to balance the tradeoff of size versus image quality
positive,subjective,I never used the pop-up viewfinder which may have accounted for the good battery life
positive,objective,"Note: I am coming from a Nikon D700 DSLR with 4 lenses (I got tired of lugging it all around), and this compact camera was/is very, very convenient for travel while still offering high quality images"
negative,objective,"Software helped correct some of this, but not totally"
negative,objective,"I found the biggest drawback was washed out colors in mixed lighting (bright background, shaded foreground) and should have made more use of bracketing"
positive,objective,"On a trip to Utah, I took over 1000 photos in RAW mode on a 64GB memory card and clarity and colors snap out"
positive ,objective,"Pros: nice and small; generally, very good results in ""perfect mode"" (see ""cons""); ""selfies"" easy to take with rotating lcd display, bracketing modes make for very pleasing results in mixed lighting; better than expected battery life; clear, strong colors; great for travel;  great detail at 20MPs; many many options/features"
positive,subjective,Good compact with fantastic results
positive,objective,I'm used to instruction manuals that go over every feature in detail
positive,objective,"The Help Guide, which you can find online and is downloadable is definitely required"
positive ,subjective,This camera has serious capabilities and the manual simply skims over the detail on how use most of the features
negative,subjective,The other complaint is the instruction manual
positive,objective,Yes Sony offers a Raw Converter program that has some simply editing capability but serious editing requires Lightroom and/or Photoshop
negative,objective,Sony could have used the DNG format which would allow me to import directly into LIghtroom
negative,objective,I use Abobe Lightroom and Photoshop so I have to use the Adobe Raw Plug In to convert the files in the DNG format before I can bring them into LIghtroom
positive,subjective,"The picture quality is very good and it does offer the major of features (RAW file format, manual exposure/shutter adjustment, etc)"
positive,subjective,While it can't replace my DSLR's it's very lightweight and it will easy fit into a pocket
negative,subjective,The only drawback is not supplying neck strap
